,Open,Volume,Market Cap,Close
1072,-0.3588842711660667,-0.2881757913398064,-0.3485488604023772,-0.3606786610923074
1073,-0.35869305780446165,-0.29067004381255057,-0.34833886047154666,-0.35976406801940664
1074,-0.3584303542787284,-0.28826015866606675,-0.34806451137941824,-0.3602568008188292
1075,-0.357823842683435,-0.2873594425634067,-0.3474764758669515,-0.36007118229849877
1076,-0.357810173076545,-0.29127668828977393,-0.3474311051572976,-0.35823862127050937
1077,-0.35771816507417714,-0.29149398934333376,-0.3473125830849366,-0.35794838140235635
1078,-0.3567858925131155,-0.2944143169539916,-0.3464249347914364,-0.3590182190558971
1079,-0.3561342094467239,-0.2935688243175215,-0.34579754601051804,-0.3586166080755459
1080,-0.35633221732806014,-0.2924620670672035,-0.34594608036975544,-0.3562811896015704
1081,-0.3562451776503969,-0.29246295938438505,-0.34583497688583315,-0.35429675887512885
1082,-0.3550675772721637,-0.2887714615789515,-0.3447228134775053,-0.35158335359611687
1083,-0.3534280569754462,-0.2877525011042933,-0.3431859255199073,-0.3528286851234246
1084,-0.35118753052432433,-0.2889839565225953,-0.34109668906272705,-0.35129648861015167
1085,-0.35073245883718984,-0.29110614890565645,-0.3406459404750277,-0.34850208615863193
1086,-0.3496985370382525,-0.28893082833658257,-0.33966410129393826,-0.3475334949707259
1087,-0.34770623883169743,-0.28437666767941444,-0.3378033745761296,-0.3459607998711991
1088,-0.34627670410722583,-0.2835874814629338,-0.33646058456434624,-0.3531830477531463
1089,-0.34477847222278424,-0.28054030556737664,-0.3350514177925341,-0.35172509864800555
1090,-0.3476847810401353,-0.28259307808538175,-0.33769065953378197,-0.34966979539561965
1091,-0.3483979370538183,-0.28816401349947873,-0.33831505154928027,-0.3519579655189656
1092,-0.3477576408505334,-0.28725083826026454,-0.3376929724628375,-0.3507565074600995
1093,-0.348595380963161,-0.2920863016218111,-0.33842873894636527,-0.35318979751752194
1094,-0.34843276903836906,-0.2850743109958515,-0.3382443629538998,-0.351289738845776
1095,-0.3495923760244288,-0.2875762931518256,-0.339276785303645,-0.3524979466690177
1096,-0.3492416391560914,-0.2904944327479273,-0.3389188216742262,-0.3520727115133516
1097,-0.34963419051937533,-0.2919193541875837,-0.3392438591406049,-0.34815109841109804
1098,-0.3496249252651964,-0.2884883765370368,-0.33919959149566936,-0.3485088359230076
1099,-0.3476170775451063,-0.2931284922019369,-0.3373145351871131,-0.34850546104081975
1100,-0.3468121283755292,-0.29504900769521547,-0.3365379170524238,-0.34785410877856937
1101,-0.3464520993972037,-0.29329422978268843,-0.3361698186173984,-0.35109062079669434
1102,-0.3458653805333012,-0.29173349956288314,-0.3355907702131433,-0.35046964247413437
1103,-0.3472396728582192,-0.2924747191372023,-0.33681940896681123,-0.3497811665078179
1104,-0.34764887482321594,-0.2911468093420148,-0.3371633212732634,-0.34947742711091356
1105,-0.3474426222084509,-0.29033199082641864,-0.3369396796836753,-0.34947742711091356
1106,-0.3471884856858569,-0.2942181771392294,-0.3366707741840518,-0.3488361994952267
1107,-0.3470701052788408,-0.2977617429388679,-0.3365282285735819,-0.34998703432127526
1108,-0.3466960844239147,-0.29392211703605803,-0.3361509836279289,-0.35011527984441265
1109,-0.34712749614313154,-0.29110162731515066,-0.33651637540993135,-0.34983178974063533
1110,-0.34738523134416016,-0.28549920671324347,-0.33672133822441763,-0.35520122730146614
1111,-0.3473735759229612,-0.281024973042075,-0.33667593404025636,-0.35386139907289926
1112,-0.35024647611364973,-0.2813689894516876,-0.33929869197767004,-0.35368928008132017
1113,-0.3507939049286719,-0.28871462028543915,-0.3397733381755697,-0.3549953594880088
1114,-0.3510245694740126,-0.2929454305185304,-0.33995491027953845,-0.35336529139128886
1115,-0.3518075237358433,-0.29309743680782707,-0.34064213394533466,-0.35274768795091677
1116,-0.35134512041279325,-0.2903874637854113,-0.3401756045184556,-0.35152598059892387
1117,-0.3508092664515424,-0.2891665812347179,-0.3396438763154016,-0.35025027513192564
1118,-0.34992197737091457,-0.2885743120217416,-0.3387894203869762,-0.34347351169877144
1119,-0.34879414080715526,-0.2699610975686075,-0.33771403908613046,-0.32437842828005303
1120,-0.3448838544181408,-0.2575814372482185,-0.33406350537939666,-0.3256642583936147
1121,-0.33357033452628587,-0.25735191736360036,-0.32355983780022884,-0.32308922328430356
1122,-0.3277382195740944,-0.26842061818290774,-0.3181252403736169,-0.32392281918469656
